unix_ts,series,value
1788834360,agg,0
1788834375,agg,0
1788834390,agg,0
1788834405,agg,0
1788834420,agg,0
1788834435,agg,0
1788834450,agg,0
1788834465,agg,0
1788834480,agg,0
1788834495,agg,0
1788834510,agg,0
1788834525,agg,0
1788834540,agg,0
1788834555,agg,0
1788834570,agg,0
1788834585,agg,0
1788834600,agg,0
1788834615,agg,0
1788834630,agg,0
1788834645,agg,0
1788834660,agg,0
1788834675,agg,0
1788834690,agg,0
1788834705,agg,0
1788834720,agg,0
1788834735,agg,0
1788834750,agg,0
1788834765,agg,0
1788834780,agg,0
1788834795,agg,0
1788834810,agg,0
1788834825,agg,0
1788834840,agg,0
1788834855,agg,0
1788834870,agg,0
1788834885,agg,0
1788834900,agg,0
1788834915,agg,0
1788834930,agg,0
1788834945,agg,0
1788834960,agg,0
1788834975,agg,0
1788834990,agg,0
1788835005,agg,0
1788835020,agg,0
1788835035,agg,0
1788835050,agg,0
1788835065,agg,0
1788835080,agg,0
1788835095,agg,0
1788835110,agg,0
1788835125,agg,0
1788835140,agg,0
1788835155,agg,0
1788835170,agg,0
1788835185,agg,0
1788835200,agg,0
1788835215,agg,0
1788835230,agg,0
1788835245,agg,0
1788835260,agg,0
1788835275,agg,0
1788835290,agg,0
1788835305,agg,0
1788835320,agg,0
1788835335,agg,24387474.933333334
1788835350,agg,70065304.88367163
1788835365,agg,162454304.88367164
1788835380,agg,162454304.88367164
1788835395,agg,287964003.3974475
1788835410,agg,381678045.4471092
1788835425,agg,461270044.79714173
1788835440,agg,461270044.79714173
1788835455,agg,459969128.1439409
1788835470,agg,447375461.6106075
1788835485,agg,439534343.19390833
1788835500,agg,439534343.19390833
1788835515,agg,445643664.79999995
1788835530,agg,452699375.10140383
1788835545,agg,452895561.631364
1788835560,agg,452895561.631364
1788835575,agg,449927275.7646973
1788835590,agg,449334913.46329343
1788835605,agg,449941939.6
1788835620,agg,449941939.6
1788835635,agg,454397778.87674284
1788835650,agg,452108223.8100762
1788835665,agg,448300773.4100762
1788835680,agg,448300773.4100762
1788835695,agg,439935226.5610026
1788835710,agg,442198026.82766926
1788835725,agg,446981268.9610026
1788835740,agg,446981268.9610026
1788835755,agg,450615748
1788835770,agg,447959368.3596829
1788835785,agg,443940195.09781504
1788835800,agg,443940195.09781504
1788835815,agg,402624267.09781504
1788835830,agg,338244293.2714655
1788835845,agg,228160950.26666668
1788835860,agg,228160950.26666668
1788835875,agg,118014814.26666668
1788835890,agg,51816369.06666667
1788835905,agg,0
1788835920,agg,0
1788835935,agg,0
1788835950,agg,0
1788835965,agg,0
1788835980,agg,0
1788835995,agg,0
1788836010,agg,0
1788836025,agg,0
1788836040,agg,0
1788836055,agg,0
1788836070,agg,0
1788836085,agg,0
1788836100,agg,0
1788836115,agg,0
1788836130,agg,0
1788836145,agg,0
1788836160,agg,0
1788836175,agg,0
1788836190,agg,0
1788836205,agg,60.398993350110835
1788836220,agg,60.398993350110835
1788836235,agg,60.398993350110835
1788836250,agg,60.398993350110835
1788836265,agg,60.4
1788836280,agg,60.4
1788836295,agg,60.4
1788836310,agg,60.4
1788836325,agg,100.66666666666667
1788836340,agg,100.66666666666667
1788836355,agg,100.66666666666667
1788836370,agg,100.66666666666667
1788836385,agg,80.53333333333333
1788836400,agg,80.53333333333333
1788836415,agg,80.53333333333333
1788836430,agg,80.53333333333333
1788836445,agg,80.53333333333333
1788836460,agg,80.53333333333333
1788836475,agg,80.53333333333333
1788836490,agg,80.53333333333333
1788836505,agg,100.66666666666667
1788836520,agg,100.66666666666667
1788836535,agg,100.66666666666667
1788836550,agg,100.66666666666667
1788836565,agg,60.4
1788836580,agg,60.4
1788836595,agg,60.4
1788836610,agg,60.4
1788836625,agg,100.66666666666667
1788836640,agg,100.66666666666667
1788836655,agg,100.66666666666667
1788836670,agg,100.66666666666667
1788836685,agg,100.66666666666667
1788836700,agg,100.66666666666667
1788836715,agg,100.66666666666667
1788836730,agg,100.66666666666667
1788836745,agg,100.66666666666667
1788836760,agg,100.66666666666667
1788836775,agg,100.66666666666667
1788836790,agg,100.66666666666667
1788836805,agg,100.66666666666667
1788836820,agg,100.66666666666667
1788836835,agg,100.66666666666667
1788836850,agg,100.66666666666667
1788836865,agg,106
1788836880,agg,106
1788836895,agg,106
1788836910,agg,106
1788836925,agg,106
1788836940,agg,106
1788836955,agg,106
1788836970,agg,106
1788836985,agg,0
1788837000,agg,0
1788837015,agg,0
1788837030,agg,0
1788837045,agg,99.73333333333333
1788837060,agg,99.73333333333333
1788837075,agg,99.73333333333333
1788837090,agg,99.73333333333333
1788837105,agg,0
1788837120,agg,0
1788837135,agg,0
1788837150,agg,0
1788837165,agg,63.59894001766637
1788837180,agg,63.59894001766637
1788837195,agg,63.59894001766637
1788837210,agg,63.59894001766637
1788837225,agg,63.6
1788837240,agg,63.6
1788837255,agg,63.6
1788837270,agg,63.6
1788837285,agg,63.6
1788837300,agg,63.6
1788837315,agg,63.6
1788837330,agg,63.6
1788837345,agg,0
1788837360,agg,0
1788837375,agg,0
1788837390,agg,0
1788837405,agg,269.46666666666664
1788837420,agg,269.46666666666664
1788837435,agg,269.46666666666664
1788837450,agg,269.46666666666664
1788837465,agg,367.46666666666664
1788837480,agg,367.46666666666664
1788837495,agg,367.46666666666664
1788837510,agg,367.46666666666664
1788837525,agg,374.93333333333334
1788837540,agg,374.93333333333334
1788837555,agg,374.93333333333334
1788837570,agg,374.93333333333334
1788837585,agg,385.6
1788837600,agg,385.6
1788837615,agg,385.6
1788837630,agg,385.6
1788837645,agg,495.3333333333333
1788837660,agg,495.3333333333333
1788837675,agg,495.3333333333333
1788837690,agg,495.3333333333333
1788837705,agg,612.8
1788837720,agg,612.8
1788837735,agg,612.8
1788837750,agg,612.8
1788837765,agg,692.8
1788837780,agg,692.8
1788837795,agg,692.8
1788837810,agg,692.8
1788837825,agg,880.4
1788837840,agg,880.4
1788837855,agg,880.4
1788837870,agg,880.4
1788837885,agg,893.2
1788837900,agg,893.2
1788837915,agg,893.2
1788837930,agg,893.2
1788837945,agg,901.7333333333333
1788837960,agg,901.7333333333333
1788837975,agg,901.7333333333333
1788837990,agg,901.7333333333333
1788838005,agg,915.6
1788838020,agg,915.6
1788838035,agg,915.6
1788838050,agg,915.6
1788838065,agg,926.2512291461809
1788838080,agg,926.2512291461809
1788838095,agg,926.2512291461809
1788838110,agg,926.2512291461809
1788838125,agg,749.3333333333334
1788838140,agg,749.3333333333334
1788838155,agg,749.3333333333334
1788838170,agg,749.3333333333334
1788838185,agg,0
1788838200,agg,0
1788838215,agg,0
1788838230,agg,0
1788838245,agg,75928.53333333334
1788838260,agg,75928.53333333334
1788838275,agg,449044.8
1788838290,agg,799027.2
1788838305,agg,1366561.0666666667
1788838320,agg,1366561.0666666667
1788838335,agg,1494866.6666666667
1788838350,agg,1576406.1333333333
1788838365,agg,1359321.8666666667
1788838380,agg,1359321.8666666667
1788838395,agg,1319533.3333333333
1788838410,agg,1371719.4666666666
1788838425,agg,1492388.5333333332
1788838440,agg,1492388.5333333332
1788838455,agg,1630599.7333333334
1788838470,agg,1703562.6666666665
1788838485,agg,1920910.7999999998
1788838500,agg,1920910.7999999998
1788838515,agg,2087491.8929062295
1788838530,agg,2110355.8929062295
1788838545,agg,2127669.3595728963
1788838560,agg,2127669.3595728963
1788838575,agg,2087597.6
1788838590,agg,2109734.666666667
1788838605,agg,2099488.533333333
1788838620,agg,2099488.533333333
1788838635,agg,2049228.5333333332
1788838650,agg,2203097.6
1788838665,agg,2241319.6
1788838680,agg,2241319.6
1788838695,agg,2494732.9333333336
1788838710,agg,2668776.666666667
1788838725,agg,3019263.333333333
1788838740,agg,3019263.333333333
1788838755,agg,3288251.0666666664
1788838770,agg,3426314.6058610138
1788838785,agg,3620766.2058610134
1788838800,agg,3620766.2058610134
1788838815,agg,3569706.7391943466
1788838830,agg,3525746.4000000004
1788838845,agg,3265591.2
1788838860,agg,3265591.2
1788838875,agg,3229826.1333333333
1788838890,agg,3283211.4666666663
1788838905,agg,3265190.2666666666
1788838920,agg,3265190.2666666666
1788838935,agg,3012094
1788838950,agg,2904160.4
1788838965,agg,2570934.4129908946
1788838980,agg,2570934.4129908946
1788838995,agg,2735077.612990895
1788839010,agg,2849454.146324228
1788839025,agg,3469996.4
1788839040,agg,3469996.4
1788839055,agg,3715206.8
1788839070,agg,3863993.2
1788839085,agg,3803397.8666666667
1788839100,agg,3803397.8666666667
1788839115,agg,3738045.8666666667
1788839130,agg,3471757.6
1788839145,agg,3325782.8000000003
1788839160,agg,3325782.8000000003
1788839175,agg,2744856.4000000004
1788839190,agg,2213089.466666667
1788839205,agg,1234672
1788839220,agg,1234672
1788839235,agg,49650754.13132912
1788839250,agg,131095805.33132914
1788839265,agg,257594561.63913736
1788839280,agg,257594561.63913736
1788839295,agg,280087214.1744749
1788839310,agg,222297924.97447488
1788839325,agg,106396390.80004445
1788839340,agg,106396390.80004445
1788839355,agg,53077974.2667111
1788839370,agg,46343786.53337778
1788839385,agg,50817544.13333333
1788839400,agg,50817544.13333333
1788839415,agg,32605576.666666668
1788839430,agg,15249754.933333334
1788839445,agg,0
1788839460,agg,0
1788839475,agg,0
1788839490,agg,0
1788839505,agg,37924782.4
1788839520,agg,37924782.4
1788839535,agg,150069688
1788839550,agg,247390008
1788839565,agg,313153229.5996001
1788839580,agg,313153229.5996001
1788839595,agg,313153229.5996001
1788839610,agg,313151607.6212996
1788839625,agg,311914539.62169963
1788839640,agg,311914539.62169963
1788839655,agg,313533904.42169964
1788839670,agg,319106067.20000005
1788839685,agg,350262557.4762287
1788839700,agg,350262557.4762287
1788839715,agg,259898066.8095621
1788839730,agg,173560082.9428954
1788839745,agg,55252712.266666666
1788839760,agg,55252712.266666666
1788839775,agg,31852932.53333333
1788839790,agg,15300055.6
1788839805,agg,0
1788839820,agg,0
1788839835,agg,0
1788839850,agg,0
1788839865,agg,0
1788839880,agg,0
1788839895,agg,0
1788839910,agg,0
1788839925,agg,0
1788839940,agg,0
1788839955,agg,0
1788839970,agg,0
1788839985,agg,0
1788840000,agg,0
1788840015,agg,0
1788840030,agg,0
1788840045,agg,0
1788840060,agg,0
1788840075,agg,0
1788840090,agg,0
1788840105,agg,0
1788840120,agg,0
1788840135,agg,0
1788840150,agg,0
1788840165,agg,0
1788840180,agg,0
1788840195,agg,0
1788840210,agg,0
1788840225,agg,0
1788840240,agg,0
1788840255,agg,0
1788840270,agg,0
1788840285,agg,0
1788840300,agg,0
1788840315,agg,0
1788840330,agg,0
1788840345,agg,0
1788840360,agg,0
1788840375,agg,0
1788840390,agg,0
1788840405,agg,0
1788840420,agg,0
1788840435,agg,0
1788840450,agg,0
1788840465,agg,0
1788840480,agg,0
1788840495,agg,0
1788840510,agg,0
1788840525,agg,0
1788840540,agg,0
1788840555,agg,0
1788840570,agg,0
1788840585,agg,0
1788840600,agg,0
1788840615,agg,0
1788840630,agg,0
1788840645,agg,0
1788840660,agg,0
1788840675,agg,0
1788840690,agg,0
1788840705,agg,0
1788840720,agg,0
1788840735,agg,0
1788840750,agg,0
1788840765,agg,0
1788840780,agg,0
1788840795,agg,0
1788840810,agg,0
1788840825,agg,0
1788840840,agg,0
1788840855,agg,0
1788840870,agg,0
1788840885,agg,0
1788840900,agg,0
1788840915,agg,0
1788840930,agg,0
1788840945,agg,0
1788840960,agg,0
1788840975,agg,0
1788840990,agg,0
1788841005,agg,0
1788841020,agg,0
1788841035,agg,0
1788841050,agg,0
1788841065,agg,0
1788841080,agg,0
1788841095,agg,0
1788841110,agg,0
1788841125,agg,0
1788841140,agg,0
1788841155,agg,0
